id дома,Наименование адреса,УДАЛИТЬ!,Тип (дом/бизнес-центр),Наименование сегмента,GUID
3545,"Московская обл., Раменский г.о., г. Раменское, ул. Приборостроителей, д.3",,МКД,"Раменский г.о., г. Раменское, ул. Приборостроителей",EB31B4A0-BA53-11E7-8E30-FE5F11EEAB0E
3089,"Московская обл., Раменский г.о., г. Раменское, ул. Приборостроителей, д.5",,МКД,"Раменский г.о., г. Раменское, ул. Приборостроителей",213EDAFC-BA52-11E7-BC29-FE5F11EEAB0E
2814,"Московская обл., Раменский г.о., г. Раменское, ул. Приборостроителей, д.7",,МКД,"Раменский г.о., г. Раменское, ул. Приборостроителей",43A55AD6-BA51-11E7-ACED-FE5F11EEAB0E
3904,"Московская обл., Раменский г.о., г. Раменское, ул. Прямолинейная, д.24",,МКД,"Раменский г.о., г. Раменское, ул. Прямолинейная",F79609A6-BA55-11E7-B286-FE5F11EEAB0E
3306,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.1",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",F9AF1208-BA52-11E7-8B50-FE5F11EEAB0E
2441,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.10",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",E7200514-BA54-11E7-8E30-FE5F11EEAB0E
2496,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.12",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",16B9BFCC-BA55-11E7-8E30-FE5F11EEAB0E
2945,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.14",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",B7CF4264-BA51-11E7-BC29-FE5F11EEAB0E
3079,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.16",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",1914F406-BA52-11E7-BC29-FE5F11EEAB0E
2452,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.18",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",EE3B29AA-BA54-11E7-8E30-FE5F11EEAB0E
2417,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.19",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",CEAA7F00-BA54-11E7-8E30-FE5F11EEAB0E
2331,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.2",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",6940ADE6-BA50-11E7-98AD-FE5F11EEAB0E
2618,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.20",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",8C3830D0-BA50-11E7-9053-FE5F11EEAB0E
2480,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.22",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",09A2089E-BA55-11E7-8E30-FE5F11EEAB0E
3198,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.24",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",9ABF515E-BA52-11E7-BC29-FE5F11EEAB0E
2667,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.3",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",AFD5E028-BA50-11E7-88BA-FE5F11EEAB0E
3678,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.5",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",70506EBA-BA54-11E7-8E30-FE5F11EEAB0E
3509,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.7",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",CAF7B5F4-BA53-11E7-8E30-FE5F11EEAB0E
3653,"Московская обл., Раменский г.о., г. Раменское, ул. Рабочая, д.9",,МКД,"Раменский г.о., г. Раменское, ул. Рабочая",57192540-BA54-11E7-8E30-FE5F11EEAB0E
3424,"Московская обл., Раменский г.о., г. Раменское, ул. Рязанская, д.23",,МКД,"Раменский г.о., г. Раменское, ул. Рязанская",83F59B94-BA53-11E7-8E30-FE5F11EEAB0E
2662,"Московская обл., Раменский г.о., г. Раменское, ул. Садовая, д.1а",,МКД,"Раменский г.о., г. Раменское, ул. Садовая",AC94C064-BA50-11E7-B087-FE5F11EEAB0E
2968,"Московская обл., Раменский г.о., г. Раменское, ул. Садовая, д.3",,МКД,"Раменский г.о., г. Раменское, ул. Садовая",C4A42626-BA51-11E7-BC29-FE5F11EEAB0E
3510,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.10",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",CBF2AFCC-BA53-11E7-8E30-FE5F11EEAB0E
3648,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.11",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",4D9CECA4-BA54-11E7-8E30-FE5F11EEAB0E
2737,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.11-а",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",F5863F84-3A07-11E6-B0CB-59B6C711C228
3848,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.11-Б",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",F76CA43A-BA55-11E7-B286-FE5F11EEAB0E
3478,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.13",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",B555A3D2-BA53-11E7-8E30-FE5F11EEAB0E
2790,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.15",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",2B8A7184-BA51-11E7-8649-FE5F11EEAB0E
2920,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.17",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",A09E6872-BA51-11E7-90B6-FE5F11EEAB0E
2742,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.19",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",FCDB99F8-BA50-11E7-A9F8-FE5F11EEAB0E
3245,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.21",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",C9D029C8-BA52-11E7-B01A-FE5F11EEAB0E
3201,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.6",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",9FE87156-BA52-11E7-84B4-FE5F11EEAB0E
3134,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.6а",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",D04BD2B6-32F4-11E6-B7DA-61D3C711C228
3003,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.7",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",DD6A3C04-BA51-11E7-BC29-FE5F11EEAB0E
2689,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.8",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",D2882AF4-BA50-11E7-9946-FE5F11EEAB0E
3133,"Московская обл., Раменский г.о., г. Раменское, ул. Свободы, д.9",,МКД,"Раменский г.о., г. Раменское, ул. Свободы",5051E85C-BA52-11E7-BC29-FE5F11EEAB0E
2390,"Московская обл., Раменский г.о., г. Раменское, ул. Серова, д.11",,МКД,"Раменский г.о., г. Раменское, ул. Серова",BA4B1510-BA54-11E7-8E30-FE5F11EEAB0E
2960,"Московская обл., Раменский г.о., г. Раменское, ул. Серова, д.13",,МКД,"Раменский г.о., г. Раменское, ул. Серова",C174A2A0-BA51-11E7-BC29-FE5F11EEAB0E
4000,"Московская обл., Раменский г.о., г. Раменское, ул. Серова, д.13А/6",,МКД,"Раменский г.о., г. Раменское, ул. Серова",
3753,"Московская обл., Раменский г.о., г. Раменское, ул. Серова, д.14/20",,МКД,"Раменский г.о., г. Раменское, ул. Серова",F76B240C-BA55-11E7-B286-FE5F11EEAB0E
2867,"Московская обл., Раменский г.о., г. Раменское, ул. Серова, д.15",,МКД,"Раменский г.о., г. Раменское, ул. Серова",717CA45A-BA51-11E7-9CD7-FE5F11EEAB0E
